name,label,kind
401565::Gene,FAM166A,Gene
4016::Gene,LOXL1,Gene
401612::Gene,SLC25A53,Gene
401647::Gene,GOLGA7B,Gene
401665::Gene,OR51T1,Gene
401666::Gene,OR51A4,Gene
401667::Gene,OR51A2,Gene
4017::Gene,LOXL2,Gene
401720::Gene,FIGNL2,Gene
4018::Gene,LPA,Gene
4019::Gene,LPAL1,Gene
401934::Gene,RNF223,Gene
401944::Gene,LDLRAD2,Gene
401992::Gene,OR2T2,Gene
401993::Gene,OR2T5,Gene
401994::Gene,OR14I1,Gene
402::Gene,ARL2,Gene
402036::Gene,LOC402036,Gene
402055::Gene,SRRD,Gene
402096::Gene,LOC402096,Gene
402117::Gene,VWC2L,Gene
402135::Gene,OR5K2,Gene
402160::Gene,CFAP99,Gene
402269::Gene,LOC402269,Gene
4023::Gene,LPL,Gene
402317::Gene,OR2A42,Gene
402381::Gene,SOHLH1,Gene
402415::Gene,XKRX,Gene
4025::Gene,LPO,Gene
402569::Gene,KPNA7,Gene
402573::Gene,C7orf61,Gene
4026::Gene,LPP,Gene
402635::Gene,GRIFIN,Gene
402665::Gene,IGLON5,Gene
402682::Gene,UFSP1,Gene
402778::Gene,IFITM10,Gene
403::Gene,ARL3,Gene
403239::Gene,OR2T27,Gene
403244::Gene,OR2T35,Gene
403253::Gene,OR4A47,Gene
403257::Gene,OR4C45,Gene
403273::Gene,OR5H14,Gene
403274::Gene,OR5H15,Gene
403277::Gene,OR5K3,Gene
403278::Gene,OR5K4,Gene
403282::Gene,OR6C65,Gene
403284::Gene,OR6C68,Gene
4033::Gene,LRMP,Gene
403312::Gene,LOC403312,Gene
403313::Gene,PPAPDC2,Gene
403314::Gene,APOBEC4,Gene
403339::Gene,DEFB133,Gene
403341::Gene,ZBTB34,Gene
4034::Gene,LRCH4,Gene
4035::Gene,LRP1,Gene
4036::Gene,LRP2,Gene
4037::Gene,LRP3,Gene
4038::Gene,LRP4,Gene
4040::Gene,LRP6,Gene
404037::Gene,HAPLN4,Gene
404093::Gene,CUEDC1,Gene
4041::Gene,LRP5,Gene
404203::Gene,SPINK6,Gene
404217::Gene,CTXN1,Gene
404220::Gene,C6orf201,Gene
404281::Gene,YY2,Gene
4043::Gene,LRPAP1,Gene
4045::Gene,LSAMP,Gene
404550::Gene,C16orf74,Gene
404552::Gene,SCGB1D4,Gene
4046::Gene,LSP1,Gene
404636::Gene,FAM45A,Gene
404672::Gene,GTF2H5,Gene
4047::Gene,LSS,Gene
404734::Gene,ANKHD1-EIF4EBP3,Gene
404785::Gene,POTEG,Gene
4048::Gene,LTA4H,Gene
4049::Gene,LTA,Gene
405::Gene,ARNT,Gene
4050::Gene,LTB,Gene
4051::Gene,CYP4F3,Gene
4052::Gene,LTBP1,Gene
4053::Gene,LTBP2,Gene
4054::Gene,LTBP3,Gene
4055::Gene,LTBR,Gene
4056::Gene,LTC4S,Gene
4057::Gene,LTF,Gene
405753::Gene,DUOXA2,Gene
405754::Gene,ERVFRD-1,Gene
4058::Gene,LTK,Gene
4059::Gene,BCAM,Gene
406::Gene,ARNTL,Gene
4060::Gene,LUM,Gene
4061::Gene,LY6E,Gene
4062::Gene,LY6H,Gene
4063::Gene,LY9,Gene
4064::Gene,CD180,Gene
4065::Gene,LY75,Gene
4066::Gene,LYL1,Gene
4067::Gene,LYN,Gene
4068::Gene,SH2D1A,Gene
4069::Gene,LYZ,Gene
407::Gene,ARR3,Gene
4070::Gene,TACSTD2,Gene
4071::Gene,TM4SF1,Gene
4072::Gene,EPCAM,Gene
4074::Gene,M6PR,Gene
4076::Gene,CAPRIN1,Gene
4077::Gene,NBR1,Gene
407738::Gene,FAM19A1,Gene
407977::Gene,TNFSF12-TNFSF13,Gene
408::Gene,ARRB1,Gene
408029::Gene,C2orf27B,Gene
408050::Gene,NOMO3,Gene
4081::Gene,MAB21L1,Gene
408186::Gene,OVOS,Gene
408187::Gene,SPINK14,Gene
4082::Gene,MARCKS,Gene
408263::Gene,FNDC9,Gene
4084::Gene,MXD1,Gene
4085::Gene,MAD2L1,Gene
4086::Gene,SMAD1,Gene
4087::Gene,SMAD2,Gene
4088::Gene,SMAD3,Gene
4089::Gene,SMAD4,Gene
409::Gene,ARRB2,Gene
4090::Gene,SMAD5,Gene
4091::Gene,SMAD6,Gene
4092::Gene,SMAD7,Gene
4093::Gene,SMAD9,Gene
4094::Gene,MAF,Gene
4097::Gene,MAFG,Gene
4099::Gene,MAG,Gene
41::Gene,ASIC1,Gene
410::Gene,ARSA,Gene
4100::Gene,MAGEA1,Gene
4101::Gene,MAGEA2,Gene
4102::Gene,MAGEA3,Gene
4103::Gene,MAGEA4,Gene
4104::Gene,MAGEA5,Gene
4105::Gene,MAGEA6,Gene
4107::Gene,MAGEA8,Gene
4108::Gene,MAGEA9,Gene
4109::Gene,MAGEA10,Gene
411::Gene,ARSB,Gene
4110::Gene,MAGEA11,Gene
4111::Gene,MAGEA12,Gene
4112::Gene,MAGEB1,Gene
4113::Gene,MAGEB2,Gene
4114::Gene,MAGEB3,Gene
4115::Gene,MAGEB4,Gene
4116::Gene,MAGOH,Gene
4117::Gene,MAK,Gene
4118::Gene,MAL,Gene
412::Gene,STS,Gene
4121::Gene,MAN1A1,Gene
4122::Gene,MAN2A2,Gene
4123::Gene,MAN2C1,Gene
4124::Gene,MAN2A1,Gene
4125::Gene,MAN2B1,Gene
4126::Gene,MANBA,Gene
4127::Gene,MANBB,Gene
4128::Gene,MAOA,Gene
4129::Gene,MAOB,Gene
4130::Gene,MAP1A,Gene
4131::Gene,MAP1B,Gene
4133::Gene,MAP2,Gene
4134::Gene,MAP4,Gene
4135::Gene,MAP6,Gene
4137::Gene,MAPT,Gene
4139::Gene,MARK1,Gene
414::Gene,ARSD,Gene
4140::Gene,MARK3,Gene
414059::Gene,TBC1D3B,Gene
414060::Gene,TBC1D3C,Gene
414061::Gene,DNAJB3,Gene
414062::Gene,CCL3L3,Gene
4141::Gene,MARS,Gene
414149::Gene,ACBD7,Gene
414152::Gene,C10orf105,Gene
414157::Gene,C10orf62,Gene
414189::Gene,AGAP6,Gene
4142::Gene,MAS1,Gene
414236::Gene,C10orf55,Gene
4143::Gene,MAT1A,Gene
414301::Gene,DDI1,Gene
414312::Gene,C9orf118,Gene
414318::Gene,C9orf106,Gene
414325::Gene,DEFB103A,Gene
414328::Gene,IDNK,Gene
414332::Gene,LCN10,Gene
4144::Gene,MAT2A,Gene
4145::Gene,MATK,Gene
4146::Gene,MATN1,Gene
4147::Gene,MATN2,Gene
4148::Gene,MATN3,Gene
414899::Gene,BLID,Gene
4149::Gene,MAX,Gene
414918::Gene,DENND6B,Gene
414919::Gene,C8orf82,Gene
415::Gene,ARSE,Gene
4150::Gene,MAZ,Gene
4151::Gene,MB,Gene
415116::Gene,PIM3,Gene
415117::Gene,STX19,Gene
4152::Gene,MBD1,Gene
4153::Gene,MBL2,Gene
4154::Gene,MBNL1,Gene
4155::Gene,MBP,Gene
4157::Gene,MC1R,Gene
4158::Gene,MC2R,Gene
4159::Gene,MC3R,Gene
416::Gene,ARSF,Gene
4160::Gene,MC4R,Gene
4161::Gene,MC5R,Gene
4162::Gene,MCAM,Gene
4163::Gene,MCC,Gene
4166::Gene,CHST6,Gene
4168::Gene,MCF2,Gene
417::Gene,ART1,Gene
4170::Gene,MCL1,Gene
4171::Gene,MCM2,Gene
4172::Gene,MCM3,Gene
4173::Gene,MCM4,Gene
4174::Gene,MCM5,Gene
4175::Gene,MCM6,Gene
4176::Gene,MCM7,Gene
4179::Gene,CD46,Gene
4184::Gene,SMCP,Gene
4185::Gene,ADAM11,Gene
4188::Gene,MDFI,Gene
4189::Gene,DNAJB9,Gene
419::Gene,ART3,Gene
4190::Gene,MDH1,Gene
4191::Gene,MDH2,Gene
4192::Gene,MDK,Gene
4193::Gene,MDM2,Gene
4194::Gene,MDM4,Gene
4199::Gene,ME1,Gene
420::Gene,ART4,Gene
4200::Gene,ME2,Gene
4201::Gene,MEA1,Gene
4204::Gene,MECP2,Gene
4205::Gene,MEF2A,Gene
4207::Gene,MEF2BNB-MEF2B,Gene
4208::Gene,MEF2C,Gene
4209::Gene,MEF2D,Gene
421::Gene,ARVCF,Gene
4210::Gene,MEFV,Gene
4211::Gene,MEIS1,Gene
4212::Gene,MEIS2,Gene
4214::Gene,MAP3K1,Gene
4215::Gene,MAP3K3,Gene
4216::Gene,MAP3K4,Gene
4217::Gene,MAP3K5,Gene
4218::Gene,RAB8A,Gene
4221::Gene,MEN1,Gene
4222::Gene,MEOX1,Gene
4223::Gene,MEOX2,Gene
4224::Gene,MEP1A,Gene
4225::Gene,MEP1B,Gene
4228::Gene,MER5,Gene
4232::Gene,MEST,Gene
4233::Gene,MET,Gene
4234::Gene,METTL1,Gene
4236::Gene,MFAP1,Gene
4237::Gene,MFAP2,Gene
4238::Gene,MFAP3,Gene
4239::Gene,MFAP4,Gene
4240::Gene,MFGE8,Gene
4241::Gene,MFI2,Gene
4242::Gene,MFNG,Gene
4245::Gene,MGAT1,Gene
4246::Gene,SCGB2A1,Gene
4247::Gene,MGAT2,Gene
4248::Gene,MGAT3,Gene
4249::Gene,MGAT5,Gene
4250::Gene,SCGB2A2,Gene
425054::Gene,VCX3B,Gene
4253::Gene,CTAGE5,Gene
4254::Gene,KITLG,Gene
4255::Gene,MGMT,Gene
4256::Gene,MGP,Gene
4257::Gene,MGST1,Gene
4258::Gene,MGST2,Gene
4259::Gene,MGST3,Gene
4261::Gene,CIITA,Gene
4267::Gene,CD99,Gene
427::Gene,ASAH1,Gene
4277::Gene,MICB,Gene
4281::Gene,MID1,Gene
4282::Gene,MIF,Gene
4283::Gene,CXCL9,Gene
4284::Gene,MIP,Gene
4285::Gene,MIPEP,Gene
4286::Gene,MITF,Gene
4287::Gene,ATXN3,Gene
4288::Gene,MKI67,Gene
4289::Gene,MKLN1,Gene
429::Gene,ASCL1,Gene
4291::Gene,MLF1,Gene
4292::Gene,MLH1,Gene
4293::Gene,MAP3K9,Gene
4294::Gene,MAP3K10,Gene
4295::Gene,MLN,Gene
4296::Gene,MAP3K11,Gene
4297::Gene,KMT2A,Gene
4298::Gene,MLLT1,Gene
4299::Gene,AFF1,Gene
43::Gene,ACHE,Gene
430::Gene,ASCL2,Gene
4300::Gene,MLLT3,Gene
4301::Gene,MLLT4,Gene
4302::Gene,MLLT6,Gene
4303::Gene,FOXO4,Gene
4306::Gene,NR3C2,Gene
4308::Gene,TRPM1,Gene
4311::Gene,MME,Gene
4312::Gene,MMP1,Gene
4313::Gene,MMP2,Gene
4314::Gene,MMP3,Gene
4316::Gene,MMP7,Gene
4317::Gene,MMP8,Gene
431704::Gene,RGS21,Gene
431705::Gene,ASTL,Gene
431707::Gene,LHX8,Gene
4318::Gene,MMP9,Gene
4319::Gene,MMP10,Gene
432::Gene,ASGR1,Gene
4320::Gene,MMP11,Gene
4321::Gene,MMP12,Gene
4322::Gene,MMP13,Gene
4323::Gene,MMP14,Gene
4324::Gene,MMP15,Gene
4325::Gene,MMP16,Gene
4326::Gene,MMP17,Gene
4327::Gene,MMP19,Gene
4329::Gene,ALDH6A1,Gene
433::Gene,ASGR2,Gene
4330::Gene,MN1,Gene
4331::Gene,MNAT1,Gene
4332::Gene,MNDA,Gene
4335::Gene,MNT,Gene
4336::Gene,MOBP,Gene
4337::Gene,MOCS1,Gene
4338::Gene,MOCS2,Gene
434::Gene,ASIP,Gene
4340::Gene,MOG,Gene
4342::Gene,MOS,Gene
4343::Gene,MOV10,Gene
4345::Gene,CD200,Gene
435::Gene,ASL,Gene
4350::Gene,MPG,Gene
4351::Gene,MPI,Gene
4352::Gene,MPL,Gene
4353::Gene,MPO,Gene
4354::Gene,MPP1,Gene
4355::Gene,MPP2,Gene
4356::Gene,MPP3,Gene
4357::Gene,MPST,Gene
4358::Gene,MPV17,Gene
4359::Gene,MPZ,Gene
4360::Gene,MRC1,Gene
4361::Gene,MRE11A,Gene
4363::Gene,ABCC1,Gene
438::Gene,ASMT,Gene
43847::Gene,KLK14,Gene
43849::Gene,KLK12,Gene
439::Gene,ASNA1,Gene
439915::Gene,KRTAP5-5,Gene
439921::Gene,MXRA7,Gene
439996::Gene,IFIT1B,Gene
440::Gene,ASNS,Gene
440021::Gene,KRTAP5-2,Gene
440023::Gene,KRTAP5-6,Gene
440026::Gene,TMEM41B,Gene
440044::Gene,SLC22A20,Gene
440047::Gene,LOC440047,Gene
440050::Gene,KRTAP5-7,Gene
440051::Gene,KRTAP5-11,Gene
440068::Gene,CARD17,Gene
440073::Gene,IQSEC3,Gene
440077::Gene,ZNF705A,Gene
440087::Gene,SMCO3,Gene
440093::Gene,H3F3C,Gene
440097::Gene,DBX2,Gene
440107::Gene,PLEKHG7,Gene
440138::Gene,ALG11,Gene
440145::Gene,MZT1,Gene
440153::Gene,OR11H12,Gene
440163::Gene,RNASE13,Gene
440193::Gene,CCDC88C,Gene
440243::Gene,GOLGA6L22,Gene
440270::Gene,GOLGA8B,Gene
440275::Gene,EIF2AK4,Gene
440279::Gene,UNC13C,Gene
440292::Gene,LOC440292,Gene
440295::Gene,GOLGA6L9,Gene
440330::Gene,LOC440330,Gene
440335::Gene,SMIM22,Gene
440345::Gene,NPIPB4,Gene
440348::Gene,NPIPB15,Gene
440387::Gene,CTRB2,Gene
440400::Gene,RNASEK,Gene
440414::Gene,TRE17,Gene
440435::Gene,GPR179,Gene
440498::Gene,HSBP1L1,Gene
440503::Gene,PLIN5,Gene
440515::Gene,ZNF506,Gene
440533::Gene,PSG8,Gene
440560::Gene,PRAMEF11,Gene
440561::Gene,PRAMEF6,Gene
440563::Gene,HNRNPCL2,Gene
440567::Gene,UQCRHL,Gene
440574::Gene,MINOS1,Gene
440585::Gene,FAM183A,Gene
440590::Gene,ZYG11A,Gene
440603::Gene,BCL2L15,Gene
440689::Gene,HIST2H2BF,Gene
440695::Gene,ETV3L,Gene
440699::Gene,LRRC52,Gene
440712::Gene,C1orf186,Gene
440730::Gene,TRIM67,Gene
440738::Gene,MAP1LC3C,Gene
440804::Gene,RIMBP3B,Gene
440822::Gene,PIWIL3,Gene
440829::Gene,SHISA8,Gene
440836::Gene,ODF3B,Gene
440854::Gene,CAPN14,Gene
440918::Gene,FLJ46875,Gene
440955::Gene,TMEM89,Gene
440956::Gene,IQCF6,Gene
440957::Gene,SMIM4,Gene
440981::Gene,LOC440981,Gene
441024::Gene,MTHFD2L,Gene
441027::Gene,TMEM150C,Gene
441054::Gene,C4orf47,Gene
441061::Gene,MARCH11,Gene
441098::Gene,LOC441098,Gene
441150::Gene,C6orf226,Gene
441151::Gene,TMEM151B,Gene
441155::Gene,LOC441155,Gene
441161::Gene,OOEP,Gene
441168::Gene,FAM26F,Gene
441234::Gene,ZNF716,Gene
441239::Gene,LOC441239,Gene
441250::Gene,TYW1B,Gene
441272::Gene,SPDYE3,Gene
441273::Gene,SPDYE2,Gene
441282::Gene,AKR1B15,Gene
441294::Gene,CTAGE15,Gene
441308::Gene,OR4F21,Gene
441347::Gene,LOC441347,Gene
441376::Gene,AARD,Gene
441381::Gene,LRRC24,Gene
441425::Gene,ANKRD20A3,Gene
441430::Gene,ANKRD20A2,Gene
441452::Gene,SPATA31C1,Gene
441457::Gene,NUTM2G,Gene
441459::Gene,ANKRD18B,Gene
441476::Gene,C9orf173,Gene
441478::Gene,NRARP,Gene
441490::Gene,FTH1P18,Gene
441509::Gene,GLRA4,Gene
441518::Gene,FAM127C,Gene
441519::Gene,CT45A3,Gene
441520::Gene,CT45A4,Gene
441521::Gene,CT45A5,Gene
441525::Gene,SPANXN4,Gene
441531::Gene,PGAM4,Gene
441549::Gene,CDNF,Gene
441581::Gene,FRG2B,Gene
441608::Gene,OR5B3,Gene
441631::Gene,TSPAN11,Gene
441639::Gene,OR9K2,Gene
441669::Gene,OR4Q3,Gene
441670::Gene,OR4M1,Gene
441864::Gene,TARM1,Gene
441869::Gene,ANKRD65,Gene
441871::Gene,PRAMEF7,Gene
441873::Gene,PRAMEF25,Gene
441911::Gene,OR10J3,Gene
441925::Gene,BECN2,Gene
441932::Gene,OR2W5,Gene
441933::Gene,OR13G1,Gene
442038::Gene,SULT1C3,Gene
442117::Gene,GALNTL6,Gene
442184::Gene,OR2B3,Gene
442186::Gene,OR2J3,Gene
442191::Gene,OR14J1,Gene
442194::Gene,OR10C1,Gene
442213::Gene,PTCHD4,Gene
442247::Gene,RFPL4B,Gene
442319::Gene,ZNF727,Gene
442361::Gene,OR2A2,Gene
442425::Gene,FOXB2,Gene
442444::Gene,FAM47C,Gene
442590::Gene,SPDYE5,Gene
442695::Gene,ZNF722P,Gene
442721::Gene,LMOD2,Gene
442862::Gene,PRY2,Gene
442867::Gene,BPY2B,Gene
442868::Gene,BPY2C,Gene
443::Gene,ASPA,Gene
4430::Gene,MYO1B,Gene
4431::Gene,MSBP1,Gene
4432::Gene,MSBP2,Gene
4435::Gene,CITED1,Gene
4436::Gene,MSH2,Gene
4437::Gene,MSH3,Gene
4438::Gene,MSH4,Gene
4439::Gene,MSH5,Gene
444::Gene,ASPH,Gene
4440::Gene,MSI1,Gene
4447::Gene,MSK9,Gene
4448::Gene,MSK10,Gene
444882::Gene,IGFL4,Gene
445::Gene,ASS1,Gene
445328::Gene,ARHGEF35,Gene
445329::Gene,SULT1A4,Gene
445347::Gene,TARP,Gene
445372::Gene,TRIM6-TRIM34,Gene
445571::Gene,CBWD3,Gene
445577::Gene,C9orf129,Gene
445582::Gene,POTEE,Gene
445815::Gene,PALM2-AKAP2,Gene
4467::Gene,MSK32,Gene
4473::Gene,MSK38,Gene
4477::Gene,MSMB,Gene
4478::Gene,MSN,Gene
4481::Gene,MSR1,Gene
4482::Gene,MSRA,Gene
4485::Gene,MST1,Gene
4486::Gene,MST1R,Gene
4487::Gene,MSX1,Gene
4488::Gene,MSX2,Gene
448831::Gene,FRG2,Gene
448834::Gene,KPRP,Gene
448835::Gene,LCE6A,Gene
4489::Gene,MT1A,Gene
4490::Gene,MT1B,Gene
4493::Gene,MT1E,Gene
4494::Gene,MT1F,Gene
4495::Gene,MT1G,Gene
449519::Gene,LOC449519,Gene
449523::Gene,JST,Gene
4496::Gene,MT1H,Gene
4499::Gene,MT1M,Gene
4501::Gene,MT1X,Gene
4502::Gene,MT2A,Gene
4504::Gene,MT3,Gene
4507::Gene,MTAP,Gene
4508::Gene,ATP6,Gene
4509::Gene,ATP8,Gene
4512::Gene,COX1,Gene
4513::Gene,COX2,Gene
4514::Gene,COX3,Gene
4515::Gene,MTCP1,Gene
4519::Gene,CYTB,Gene
4520::Gene,MTF1,Gene
4521::Gene,NUDT1,Gene
4522::Gene,MTHFD1,Gene
4524::Gene,MTHFR,Gene
4528::Gene,MTIF2,Gene
4534::Gene,MTM1,Gene
4535::Gene,ND1,Gene
4536::Gene,ND2,Gene
4537::Gene,ND3,Gene
4538::Gene,ND4,Gene
4539::Gene,ND4L,Gene
4540::Gene,ND5,Gene
4541::Gene,ND6,Gene
4542::Gene,MYO1F,Gene
4543::Gene,MTNR1A,Gene
4544::Gene,MTNR1B,Gene
4547::Gene,MTTP,Gene
4548::Gene,MTR,Gene
4552::Gene,MTRR,Gene
4580::Gene,MTX1,Gene
4582::Gene,MUC1,Gene
4583::Gene,MUC2,Gene
4584::Gene,MUC3A,Gene
4585::Gene,MUC4,Gene
4586::Gene,MUC5AC,Gene
4588::Gene,MUC6,Gene
4589::Gene,MUC7,Gene
4591::Gene,TRIM37,Gene
4593::Gene,MUSK,Gene
4594::Gene,MUT,Gene
4595::Gene,MUTYH,Gene
4597::Gene,MVD,Gene
4598::Gene,MVK,Gene
4599::Gene,MX1,Gene
460::Gene,ASTN1,Gene
4600::Gene,MX2,Gene
4601::Gene,MXI1,Gene
4602::Gene,MYB,Gene
4603::Gene,MYBL1,Gene
4604::Gene,MYBPC1,Gene
4605::Gene,MYBL2,Gene
4606::Gene,MYBPC2,Gene
4607::Gene,MYBPC3,Gene
4608::Gene,MYBPH,Gene
4609::Gene,MYC,Gene
4610::Gene,MYCL,Gene
4612::Gene,MYCLK1,Gene
4613::Gene,MYCN,Gene
4615::Gene,MYD88,Gene
4616::Gene,GADD45B,Gene
4617::Gene,MYF5,Gene
4618::Gene,MYF6,Gene
4619::Gene,MYH1,Gene
462::Gene,SERPINC1,Gene
4620::Gene,MYH2,Gene
4621::Gene,MYH3,Gene
4622::Gene,MYH4,Gene
4624::Gene,MYH6,Gene
4625::Gene,MYH7,Gene
4626::Gene,MYH8,Gene
4627::Gene,MYH9,Gene
4628::Gene,MYH10,Gene
4629::Gene,MYH11,Gene
463::Gene,ZFHX3,Gene
4632::Gene,MYL1,Gene
4633::Gene,MYL2,Gene
4634::Gene,MYL3,Gene
4635::Gene,MYL4,Gene
4636::Gene,MYL5,Gene
4637::Gene,MYL6,Gene
4638::Gene,MYLK,Gene
4639::Gene,MYLL1,Gene
4640::Gene,MYO1A,Gene
4641::Gene,MYO1C,Gene
4642::Gene,MYO1D,Gene
4643::Gene,MYO1E,Gene
4644::Gene,MYO5A,Gene
4645::Gene,MYO5B,Gene
4646::Gene,MYO6,Gene
4647::Gene,MYO7A,Gene
4648::Gene,MYO7B,Gene
4649::Gene,MYO9A,Gene
4650::Gene,MYO9B,Gene
4651::Gene,MYO10,Gene
4653::Gene,MYOC,Gene
4654::Gene,MYOD1,Gene
4655::Gene,MYSA,Gene
4656::Gene,MYOG,Gene
4659::Gene,PPP1R12A,Gene
466::Gene,ATF1,Gene
4660::Gene,PPP1R12B,Gene
4661::Gene,MYT1,Gene
4664::Gene,NAB1,Gene
4665::Gene,NAB2,Gene
4666::Gene,NACA,Gene
4668::Gene,NAGA,Gene
4669::Gene,NAGLU,Gene
467::Gene,ATF3,Gene
4670::Gene,HNRNPM,Gene
4671::Gene,NAIP,Gene
4673::Gene,NAP1L1,Gene
4674::Gene,NAP1L2,Gene
4675::Gene,NAP1L3,Gene
4676::Gene,NAP1L4,Gene
4677::Gene,NARS,Gene
4678::Gene,NASP,Gene
468::Gene,ATF4,Gene
4680::Gene,CEACAM6,Gene
4681::Gene,NBL1,Gene
4682::Gene,NUBP1,Gene
4683::Gene,NBN,Gene
4684::Gene,NCAM1,Gene
4685::Gene,NCAM2,Gene
4686::Gene,NCBP1,Gene
4688::Gene,NCF2,Gene
4689::Gene,NCF4,Gene
4690::Gene,NCK1,Gene
4691::Gene,NCL,Gene
4692::Gene,NDN,Gene
4693::Gene,NDP,Gene
4694::Gene,NDUFA1,Gene
4695::Gene,NDUFA2,Gene
4696::Gene,NDUFA3,Gene
4697::Gene,NDUFA4,Gene
4698::Gene,NDUFA5,Gene
47::Gene,ACLY,Gene
4700::Gene,NDUFA6,Gene
4701::Gene,NDUFA7,Gene
4702::Gene,NDUFA8,Gene
4703::Gene,NEB,Gene
4704::Gene,NDUFA9,Gene
4705::Gene,NDUFA10,Gene
4706::Gene,NDUFAB1,Gene
4707::Gene,NDUFB1,Gene
4708::Gene,NDUFB2,Gene
4709::Gene,NDUFB3,Gene
471::Gene,ATIC,Gene
4710::Gene,NDUFB4,Gene
4711::Gene,NDUFB5,Gene
4712::Gene,NDUFB6,Gene
4713::Gene,NDUFB7,Gene
4714::Gene,NDUFB8,Gene
4715::Gene,NDUFB9,Gene
4716::Gene,NDUFB10,Gene
4717::Gene,NDUFC1,Gene
4718::Gene,NDUFC2,Gene
4719::Gene,NDUFS1,Gene
472::Gene,ATM,Gene
4720::Gene,NDUFS2,Gene
4722::Gene,NDUFS3,Gene
4723::Gene,NDUFV1,Gene
4724::Gene,NDUFS4,Gene
4725::Gene,NDUFS5,Gene
4726::Gene,NDUFS6,Gene
4728::Gene,NDUFS8,Gene
4729::Gene,NDUFV2,Gene
473::Gene,RERE,Gene
4731::Gene,NDUFV3,Gene
4733::Gene,DRG1,Gene
4734::Gene,NEDD4,Gene
4735::Gene,SEPT2,Gene
4736::Gene,RPL10A,Gene
4738::Gene,NEDD8,Gene
4739::Gene,NEDD9,Gene
474::Gene,ATOH1,Gene
4741::Gene,NEFM,Gene
474170::Gene,LRRC37A2,Gene
474343::Gene,SPIN2B,Gene
474344::Gene,GIMAP6,Gene
474354::Gene,LRRC18,Gene
474381::Gene,H2AFB2,Gene
474382::Gene,H2AFB1,Gene
474383::Gene,F8A2,Gene
474384::Gene,F8A3,Gene
4744::Gene,NEFH,Gene
4745::Gene,NELL1,Gene
4747::Gene,NEFL,Gene
475::Gene,ATOX1,Gene
4750::Gene,NEK1,Gene
4751::Gene,NEK2,Gene
4752::Gene,NEK3,Gene
4753::Gene,NELL2,Gene
4756::Gene,NEO1,Gene
4758::Gene,NEU1,Gene
4759::Gene,NEU2,Gene
476::Gene,ATP1A1,Gene
4760::Gene,NEUROD1,Gene
4761::Gene,NEUROD2,Gene
4762::Gene,NEUROG1,Gene
4763::Gene,NF1,Gene
477::Gene,ATP1A2,Gene
4771::Gene,NF2,Gene
4772::Gene,NFATC1,Gene
4773::Gene,NFATC2,Gene
4774::Gene,NFIA,Gene
4775::Gene,NFATC3,Gene
4776::Gene,NFATC4,Gene
4778::Gene,NFE2,Gene
4779::Gene,NFE2L1,Gene
478::Gene,ATP1A3,Gene
4780::Gene,NFE2L2,Gene
4781::Gene,NFIB,Gene
4782::Gene,NFIC,Gene
4783::Gene,NFIL3,Gene
4784::Gene,NFIX,Gene
479::Gene,ATP12A,Gene
4790::Gene,NFKB1,Gene
4791::Gene,NFKB2,Gene
4792::Gene,NFKBIA,Gene
4793::Gene,NFKBIB,Gene
4794::Gene,NFKBIE,Gene
4795::Gene,NFKBIL1,Gene
4796::Gene,TONSL,Gene
4798::Gene,NFRKB,Gene
4799::Gene,NFX1,Gene
48::Gene,ACO1,Gene
480::Gene,ATP1A4,Gene
4800::Gene,NFYA,Gene
4801::Gene,NFYB,Gene
4802::Gene,NFYC,Gene
4803::Gene,NGF,Gene
4804::Gene,NGFR,Gene
4807::Gene,NHLH1,Gene
4808::Gene,NHLH2,Gene
4809::Gene,NHP2L1,Gene
481::Gene,ATP1B1,Gene
4810::Gene,NHS,Gene
4811::Gene,NID1,Gene
4814::Gene,NINJ1,Gene
4815::Gene,NINJ2,Gene
4817::Gene,NIT1,Gene
4818::Gene,NKG7,Gene
482::Gene,ATP1B2,Gene
4820::Gene,NKTR,Gene
4821::Gene,NKX2-2,Gene
4824::Gene,NKX3-1,Gene
4825::Gene,NKX6-1,Gene
4826::Gene,NNAT,Gene
4828::Gene,NMB,Gene
4829::Gene,NMBR,Gene
483::Gene,ATP1B3,Gene
4830::Gene,NME1,Gene
4831::Gene,NME2,Gene
4832::Gene,NME3,Gene
4833::Gene,NME4,Gene
4835::Gene,NQO2,Gene
4836::Gene,NMT1,Gene
4837::Gene,NNMT,Gene
4838::Gene,NODAL,Gene
4839::Gene,NOP2,Gene
4841::Gene,NONO,Gene
4842::Gene,NOS1,Gene
4843::Gene,NOS2,Gene
4846::Gene,NOS3,Gene
4848::Gene,CNOT2,Gene
4849::Gene,CNOT3,Gene
4850::Gene,CNOT4,Gene
4851::Gene,NOTCH1,Gene
4852::Gene,NPY,Gene
4853::Gene,NOTCH2,Gene
4854::Gene,NOTCH3,Gene
4855::Gene,NOTCH4,Gene
4856::Gene,NOV,Gene
4857::Gene,NOVA1,Gene
4858::Gene,NOVA2,Gene
486::Gene,FXYD2,Gene
4860::Gene,PNP,Gene
4861::Gene,NPAS1,Gene
4862::Gene,NPAS2,Gene
4863::Gene,NPAT,Gene
4864::Gene,NPC1,Gene
4867::Gene,NPHP1,Gene
4868::Gene,NPHS1,Gene
4869::Gene,NPM1,Gene
487::Gene,ATP2A1,Gene
4877::Gene,NT3,Gene
4878::Gene,NPPA,Gene
4879::Gene,NPPB,Gene
